
[2023-09-24 20:51:56.523] 4057.21[rpm]	Before: 27240816[us]	After: 27270393[us]	Width: 29577[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27255829[us]	INJOFF: 27256434[us]	IGNON: 27269766[us]	IGNOFF: 27241659[us]
[2023-09-24 20:51:56.552] 4069.59[rpm]	Before: 27270393[us]	After: 27299880[us]	Width: 29487[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27285338[us]	INJOFF: 27285940[us]	IGNON: 27299246[us]	IGNOFF: 27271241[us]
[2023-09-24 20:51:56.582] 4082.74[rpm]	Before: 27299880[us]	After: 27329272[us]	Width: 29392[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27314770[us]	INJOFF: 27315378[us]	IGNON: 27328661[us]	IGNOFF: 27300727[us]
[2023-09-24 20:51:56.612] 4107.62[rpm]	Before: 27329272[us]	After: 27358486[us]	Width: 29214[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27344091[us]	INJOFF: 27344693[us]	IGNON: 27357877[us]	IGNOFF: 27330119[us]
[2023-09-24 20:51:56.641] 4138.64[rpm]	Before: 27358486[us]	After: 27387481[us]	Width: 28995[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27373176[us]	INJOFF: 27373781[us]	IGNON: 27386868[us]	IGNOFF: 27359331[us]
[2023-09-24 20:51:56.669] 4170.00[rpm]	Before: 27387481[us]	After: 27416258[us]	Width: 28777[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27402099[us]	INJOFF: 27402701[us]	IGNON: 27415637[us]	IGNOFF: 27415003[us]
[2023-09-24 20:51:56.697] 4196.68[rpm]	Before: 27416258[us]	After: 27444852[us]	Width: 28594[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27430743[us]	INJOFF: 27431351[us]	IGNON: 27444242[us]	IGNOFF: 27415003[us]
[2023-09-24 20:51:56.725] 4214.08[rpm]	Before: 27444852[us]	After: 27473328[us]	Width: 28476[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27459300[us]	INJOFF: 27459902[us]	IGNON: 27472715[us]	IGNOFF: 27445699[us]
[2023-09-24 20:51:56.754] 4241.63[rpm]	Before: 27473328[us]	After: 27501619[us]	Width: 28291[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27487666[us]	INJOFF: 27488275[us]	IGNON: 27501017[us]	IGNOFF: 27474170[us]
[2023-09-24 20:51:56.782] 4264.70[rpm]	Before: 27501619[us]	After: 27529757[us]	Width: 28138[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27515899[us]	INJOFF: 27515000[us]	IGNON: 27529166[us]	IGNOFF: 27502475[us]
[2023-09-24 20:51:56.810] 4284.49[rpm]	Before: 27529757[us]	After: 27557765[us]	Width: 28008[us]	INJ: 0.60[ms]	IGN: 25[CA]	INJON: 27543972[us]	INJOFF: 27544577[us]	IGNON: 27557173[us]	IGNOFF: 27530748[us]
